timestamp,memory_MB,cpu_percent
2025-04-22T23:55:47.214731,48.31,99.70
2025-04-22T23:55:47.319818,48.31,99.80
2025-04-22T23:55:47.424906,48.31,99.70
2025-04-22T23:55:47.529993,48.31,25.70
2025-04-22T23:55:47.635097,48.31,0.00
2025-04-22T23:55:47.737561,48.31,29.10
2025-04-22T23:55:47.842667,48.31,99.80
2025-04-22T23:55:47.947768,48.31,99.70
2025-04-22T23:55:48.049103,48.33,99.70
2025-04-22T23:55:48.154199,48.33,99.60
2025-04-22T23:55:48.259299,48.33,99.70
2025-04-22T23:55:48.364391,48.33,79.20
2025-04-22T23:55:48.469479,48.33,0.00
2025-04-22T23:55:48.574552,48.33,0.10
2025-04-22T23:55:48.679640,48.33,77.50
2025-04-22T23:55:48.784729,48.33,99.70
2025-04-22T23:55:48.884899,48.42,99.70
2025-04-22T23:55:48.986383,48.42,99.70
2025-04-22T23:55:49.091483,48.42,99.80
2025-04-22T23:55:49.196580,48.42,99.70
2025-04-22T23:55:49.301666,48.42,3.00
2025-04-22T23:55:49.403131,48.42,0.00
2025-04-22T23:55:49.504096,48.42,46.10
2025-04-22T23:55:49.605222,48.70,99.70
2025-04-22T23:55:49.706823,48.73,99.20
2025-04-22T23:55:49.811914,48.73,99.70
2025-04-22T23:55:49.917015,48.73,99.70
2025-04-22T23:55:50.022116,48.73,99.60
2025-04-22T23:55:50.123753,48.73,38.40
2025-04-22T23:55:50.224037,48.73,0.00
2025-04-22T23:55:50.324397,48.73,7.30
2025-04-22T23:55:50.424795,48.73,99.60
2025-04-22T23:55:50.526202,48.73,99.70
2025-04-22T23:55:50.631310,48.73,99.70
2025-04-22T23:55:50.736403,48.73,99.70
2025-04-22T23:55:50.841500,48.73,99.70
2025-04-22T23:55:50.941867,48.73,72.40
2025-04-22T23:55:51.046961,48.73,0.10
2025-04-22T23:55:51.152043,48.72,0.00
2025-04-22T23:55:51.257119,48.72,84.20
2025-04-22T23:55:51.362223,48.72,95.00
2025-04-22T23:55:51.466777,48.78,96.20
2025-04-22T23:55:51.567979,48.78,99.10
2025-04-22T23:55:51.673108,48.78,99.60
2025-04-22T23:55:51.778207,48.78,99.60
2025-04-22T23:55:51.883307,48.78,19.50
2025-04-22T23:55:51.988397,48.78,0.10
2025-04-22T23:55:52.093474,48.78,38.00
2025-04-22T23:55:52.198563,48.78,99.30
2025-04-22T23:55:52.302823,48.86,99.60
2025-04-22T23:55:52.406260,48.86,99.70
2025-04-22T23:55:52.511669,48.86,99.70
2025-04-22T23:55:52.616782,48.86,66.70
2025-04-22T23:55:52.731345,48.88,79.90
2025-04-22T23:55:52.835603,48.88,6.90
2025-04-22T23:55:52.940719,48.88,0.00
2025-04-22T23:55:53.045808,48.88,52.30
2025-04-22T23:55:53.150964,48.91,99.60
2025-04-22T23:55:53.251376,48.88,99.80
2025-04-22T23:55:53.351737,48.88,99.60
2025-04-22T23:55:53.452072,48.88,99.60
2025-04-22T23:55:53.552456,48.88,99.80
2025-04-22T23:55:53.657542,48.88,46.70
2025-04-22T23:55:53.762620,48.88,0.00
2025-04-22T23:55:53.867701,48.88,8.40
2025-04-22T23:55:53.970541,48.88,99.70
2025-04-22T23:55:54.070909,48.88,99.80
2025-04-22T23:55:54.176164,48.89,99.00
2025-04-22T23:55:54.281253,48.89,98.70
2025-04-22T23:55:54.386336,48.89,99.30
2025-04-22T23:55:54.489109,48.88,98.90
2025-04-22T23:55:54.594217,48.88,20.70
2025-04-22T23:55:54.699317,48.88,0.00
2025-04-22T23:55:54.804406,48.88,39.00
2025-04-22T23:55:54.909499,48.88,98.60
2025-04-22T23:55:55.014616,48.91,99.70
2025-04-22T23:55:55.119719,48.89,99.60
2025-04-22T23:55:55.224381,48.89,99.50
2025-04-22T23:55:55.329273,48.89,99.40
2025-04-22T23:55:55.434380,48.89,99.60
2025-04-22T23:55:55.539489,48.89,42.10
2025-04-22T23:55:55.641461,48.89,0.00
2025-04-22T23:55:55.743317,48.89,10.00
2025-04-22T23:55:55.847968,48.89,99.50
2025-04-22T23:55:55.953068,48.89,99.60
2025-04-22T23:55:56.058158,48.89,99.80
2025-04-22T23:55:56.161582,48.89,99.70
2025-04-22T23:55:56.261984,48.89,99.80
2025-04-22T23:55:56.362310,48.89,99.60
2025-04-22T23:55:56.467418,48.89,7.80
2025-04-22T23:55:56.570361,48.89,0.10
2025-04-22T23:55:56.675465,48.89,48.40
2025-04-22T23:55:56.780567,48.89,98.30
2025-04-22T23:55:56.885660,48.89,99.00
2025-04-22T23:55:56.990785,48.91,92.60
2025-04-22T23:55:57.096026,34.45,82.00
2025-04-22T23:55:57.198656,34.45,90.10
2025-04-22T23:55:57.301934,34.45,99.60
2025-04-22T23:55:57.407048,34.45,99.60
2025-04-22T23:55:57.512156,34.45,15.20
2025-04-22T23:55:57.616051,34.45,0.00
2025-04-22T23:55:57.721164,34.45,41.40
2025-04-22T23:55:57.826265,34.45,99.70
2025-04-22T23:55:57.931378,34.45,99.70
2025-04-22T23:55:58.034123,34.45,99.60
2025-04-22T23:55:58.136526,34.45,99.80
2025-04-22T23:55:58.237419,34.45,98.50
2025-04-22T23:55:58.342519,34.45,40.00
2025-04-22T23:55:58.458224,34.45,1.50
2025-04-22T23:55:58.558997,34.45,0.10
2025-04-22T23:55:58.664098,34.45,51.40
2025-04-22T23:55:58.769197,34.45,99.70
2025-04-22T23:55:58.871131,34.48,99.60
2025-04-22T23:55:58.972011,34.48,99.70
2025-04-22T23:55:59.072280,34.48,99.70
2025-04-22T23:55:59.177421,34.48,99.60
2025-04-22T23:55:59.282518,34.48,90.50
2025-04-22T23:55:59.387625,34.48,0.00
2025-04-22T23:55:59.492731,34.48,1.30
2025-04-22T23:55:59.596700,34.52,66.20
2025-04-22T23:55:59.700121,34.52,97.20
2025-04-22T23:55:59.805220,35.44,99.50
2025-04-22T23:55:59.907291,34.53,88.30
2025-04-22T23:56:00.013091,34.53,59.50
2025-04-22T23:56:00.119440,33.72,78.20
2025-04-22T23:56:00.224690,33.67,98.60
2025-04-22T23:56:00.329883,34.11,99.50
2025-04-22T23:56:00.435092,33.86,99.70
2025-04-22T23:56:00.540257,33.81,95.30
2025-04-22T23:56:00.643558,33.81,0.00
2025-04-22T23:56:00.743663,33.81,0.00
2025-04-22T23:56:00.843958,33.70,50.40
2025-04-22T23:56:00.945038,33.73,99.60
2025-04-22T23:56:01.048205,33.91,99.70
2025-04-22T23:56:01.153306,33.91,99.70
2025-04-22T23:56:01.258410,33.91,98.60
2025-04-22T23:56:01.363013,33.83,95.20
2025-04-22T23:56:01.468111,33.75,97.60
2025-04-22T23:56:01.573241,33.44,45.50
2025-04-22T23:56:01.678379,33.44,0.10
2025-04-22T23:56:01.783671,33.44,13.60
2025-04-22T23:56:01.888806,33.44,99.50
2025-04-22T23:56:01.993918,33.52,99.80
2025-04-22T23:56:02.098120,33.61,99.70
2025-04-22T23:56:02.199444,33.61,99.90
2025-04-22T23:56:02.301540,33.86,77.90
2025-04-22T23:56:02.424210,33.81,11.50
2025-04-22T23:56:02.525314,33.64,15.80
2025-04-22T23:56:02.692744,31.56,15.20
2025-04-22T23:56:02.797808,29.84,49.50
2025-04-22T23:56:02.902453,30.50,83.00
2025-04-22T23:56:03.005031,31.33,95.90
2025-04-22T23:56:03.110094,32.77,0.50
2025-04-22T23:56:03.211999,33.39,0.00
2025-04-22T23:56:03.314448,33.39,51.30
2025-04-22T23:56:03.419614,33.42,99.70
2025-04-22T23:56:03.520831,33.62,99.70
2025-04-22T23:56:03.625923,33.64,99.60
2025-04-22T23:56:03.731014,33.64,99.60
2025-04-22T23:56:03.835795,33.59,99.50
2025-04-22T23:56:03.940900,33.59,25.00
2025-04-22T23:56:04.045999,33.59,0.10
2025-04-22T23:56:04.151143,33.59,0.10
2025-04-22T23:56:04.254040,33.59,69.10
2025-04-22T23:56:04.357045,33.59,98.80
2025-04-22T23:56:04.462165,33.73,99.80
2025-04-22T23:56:04.567265,33.73,99.70
2025-04-22T23:56:04.672355,33.73,99.70
2025-04-22T23:56:04.775186,33.72,99.00
2025-04-22T23:56:04.880282,33.70,5.70
2025-04-22T23:56:04.985356,33.70,0.10
2025-04-22T23:56:05.090415,33.70,51.40
2025-04-22T23:56:05.195503,33.75,99.70
2025-04-22T23:56:05.300166,33.75,99.70
2025-04-22T23:56:05.405263,33.75,99.70
2025-04-22T23:56:05.509854,33.75,99.80
2025-04-22T23:56:05.610624,33.75,99.60
2025-04-22T23:56:05.711803,33.75,25.30
2025-04-22T23:56:05.816893,33.75,0.00
2025-04-22T23:56:05.921988,33.75,31.80
2025-04-22T23:56:06.027075,33.75,99.70
2025-04-22T23:56:06.129963,48.55,99.70
2025-04-22T23:56:06.235081,48.52,99.70
2025-04-22T23:56:06.340173,48.52,99.70
2025-04-22T23:56:06.445259,48.52,99.70
2025-04-22T23:56:06.548088,48.52,55.10
2025-04-22T23:56:06.653112,48.52,0.00
2025-04-22T23:56:06.758196,48.52,1.90
2025-04-22T23:56:06.863267,48.52,99.80
2025-04-22T23:56:06.963745,48.56,99.90
2025-04-22T23:56:07.069065,48.64,98.70
2025-04-22T23:56:07.174290,48.62,89.40
2025-04-22T23:56:07.279410,48.62,99.70
2025-04-22T23:56:07.384354,48.62,90.70
2025-04-22T23:56:07.485974,48.62,0.10
2025-04-22T23:56:07.591072,48.62,0.00
2025-04-22T23:56:07.696158,48.62,65.70
2025-04-22T23:56:07.801250,48.62,97.00
2025-04-22T23:56:07.902867,48.62,99.60
2025-04-22T23:56:08.007990,48.62,99.70
2025-04-22T23:56:08.113088,48.62,97.40
2025-04-22T23:56:08.218194,48.62,99.40
2025-04-22T23:56:08.320475,48.62,53.60
2025-04-22T23:56:08.425590,48.62,0.00
2025-04-22T23:56:08.530684,48.62,3.50
2025-04-22T23:56:08.635769,48.62,99.70
2025-04-22T23:56:08.740875,48.62,99.70
2025-04-22T23:56:08.845975,48.62,99.70
2025-04-22T23:56:08.951074,48.62,99.70
2025-04-22T23:56:09.056189,48.62,99.80
2025-04-22T23:56:09.156550,48.62,69.20
2025-04-22T23:56:09.257568,48.62,0.00
2025-04-22T23:56:09.357910,48.62,0.00
2025-04-22T23:56:09.463016,48.62,82.50
2025-04-22T23:56:09.568113,48.64,100.00
2025-04-22T23:56:09.673221,49.58,99.60
2025-04-22T23:56:09.776101,49.58,99.80
2025-04-22T23:56:09.876456,49.58,99.70
2025-04-22T23:56:09.976753,49.58,99.70
2025-04-22T23:56:10.079974,49.58,2.10
2025-04-22T23:56:10.185059,49.58,0.10
2025-04-22T23:56:10.290309,49.58,53.90
2025-04-22T23:56:10.395479,49.56,99.60
2025-04-22T23:56:10.500586,49.70,99.70
2025-04-22T23:56:10.605698,49.61,99.60
2025-04-22T23:56:10.710819,49.61,99.50
2025-04-22T23:56:10.813066,49.61,99.70
2025-04-22T23:56:10.913395,49.61,99.50
2025-04-22T23:56:11.018496,49.61,80.90
2025-04-22T23:56:11.123596,49.61,0.00
2025-04-22T23:56:11.228684,49.61,0.10
2025-04-22T23:56:11.331320,49.61,73.60
2025-04-22T23:56:11.436418,49.61,32.40
2025-04-22T23:56:11.539032,49.61,99.00
2025-04-22T23:56:11.644152,49.66,99.30
2025-04-22T23:56:11.749272,49.66,99.80
2025-04-22T23:56:11.849897,49.66,99.60
2025-04-22T23:56:11.950365,49.66,99.60
2025-04-22T23:56:12.055466,49.66,60.30
2025-04-22T23:56:12.160570,49.66,0.00
2025-04-22T23:56:12.265662,49.66,0.40
2025-04-22T23:56:12.370762,49.67,96.60
2025-04-22T23:56:12.475859,49.67,99.80
2025-04-22T23:56:12.580946,49.67,99.70
2025-04-22T23:56:12.685714,49.67,99.60
2025-04-22T23:56:12.790816,49.67,99.30
2025-04-22T23:56:12.895914,49.67,77.00
2025-04-22T23:56:13.001018,49.67,0.20
2025-04-22T23:56:13.103765,49.67,0.00
2025-04-22T23:56:13.204740,49.67,73.90
2025-04-22T23:56:13.309827,49.67,99.70
2025-04-22T23:56:13.414918,48.80,99.20
2025-04-22T23:56:13.520019,48.80,99.60
2025-04-22T23:56:13.622959,48.80,98.30
2025-04-22T23:56:13.728079,48.80,99.80
2025-04-22T23:56:13.831241,48.80,27.90
2025-04-22T23:56:13.936644,48.80,0.00
2025-04-22T23:56:14.041014,48.80,29.00
2025-04-22T23:56:14.146114,48.80,98.70
2025-04-22T23:56:14.251210,48.80,99.80
2025-04-22T23:56:14.356316,48.80,98.00
2025-04-22T23:56:14.458688,48.80,99.80
2025-04-22T23:56:14.559544,48.81,99.60
2025-04-22T23:56:14.664675,48.81,55.00
2025-04-22T23:56:14.769771,48.81,0.00
2025-04-22T23:56:14.874935,48.81,0.30
2025-04-22T23:56:14.977669,48.81,97.60
2025-04-22T23:56:15.082885,48.78,98.50
2025-04-22T23:56:15.187995,48.80,83.60
2025-04-22T23:56:15.300978,48.80,47.70
2025-04-22T23:56:15.406710,48.80,26.30
2025-04-22T23:56:15.507177,48.80,68.00
2025-04-22T23:56:15.608242,48.78,48.90
2025-04-22T23:56:15.713729,48.62,57.00
2025-04-22T23:56:15.814251,48.27,49.90
2025-04-22T23:56:15.917133,48.02,71.50
2025-04-22T23:56:16.022501,47.97,80.20
2025-04-22T23:56:16.127765,48.06,72.50
2025-04-22T23:56:16.232460,46.36,43.70
2025-04-22T23:56:16.338231,45.08,52.70
2025-04-22T23:56:16.443642,45.08,47.40
2025-04-22T23:56:16.548931,45.52,63.50
2025-04-22T23:56:16.650928,46.17,3.20
2025-04-22T23:56:16.756971,47.58,0.00
2025-04-22T23:56:16.862220,45.16,50.20
2025-04-22T23:56:16.967299,46.06,98.10
2025-04-22T23:56:17.068404,46.06,96.70
2025-04-22T23:56:17.168589,46.22,92.70
2025-04-22T23:56:17.273836,45.78,97.90
2025-04-22T23:56:17.379066,40.16,98.30
2025-04-22T23:56:17.481913,32.16,95.20
2025-04-22T23:56:17.586906,32.36,67.50
2025-04-22T23:56:17.719028,32.23,1.00
2025-04-22T23:56:17.826076,32.20,0.20
2025-04-22T23:56:17.931391,32.17,0.10
2025-04-22T23:56:18.065495,29.58,2.90
2025-04-22T23:56:18.351720,18.69,13.60
2025-04-22T23:56:18.499552,15.73,5.10
2025-04-22T23:56:18.604835,15.70,33.00
2025-04-22T23:56:18.716977,17.22,27.20
2025-04-22T23:56:18.821036,17.94,9.30
2025-04-22T23:56:18.936012,18.09,5.00
2025-04-22T23:56:19.132689,17.66,0.70
2025-04-22T23:56:19.483044,17.45,1.50
2025-04-22T23:56:19.751858,17.64,0.40
2025-04-22T23:56:19.885038,17.08,10.30
2025-04-22T23:56:19.992603,19.44,8.60
2025-04-22T23:56:20.102925,19.72,33.90
2025-04-22T23:56:20.208286,21.23,13.30
2025-04-22T23:56:20.313638,20.89,35.70
2025-04-22T23:56:20.415890,21.97,53.40
2025-04-22T23:56:20.518667,22.38,74.10
2025-04-22T23:56:20.623312,23.59,34.50
2025-04-22T23:56:20.728511,26.86,0.00
2025-04-22T23:56:20.833667,26.86,11.70
2025-04-22T23:56:20.934699,27.47,86.60
2025-04-22T23:56:21.039716,27.89,93.50
2025-04-22T23:56:21.145065,28.22,96.50
2025-04-22T23:56:21.250737,28.25,92.40
2025-04-22T23:56:21.355891,28.92,82.50
2025-04-22T23:56:21.459005,29.70,92.80
2025-04-22T23:56:21.564179,30.61,97.70
2025-04-22T23:56:21.667873,31.53,98.80
2025-04-22T23:56:21.769290,32.78,98.80
2025-04-22T23:56:21.870598,33.02,43.10
2025-04-22T23:56:21.975703,33.02,0.00
2025-04-22T23:56:22.080781,33.02,14.10
2025-04-22T23:56:22.185847,33.02,99.70
2025-04-22T23:56:22.286661,33.03,99.00
2025-04-22T23:56:22.387025,34.58,89.40
2025-04-22T23:56:22.488337,47.86,96.40
2025-04-22T23:56:22.593514,47.88,97.10
2025-04-22T23:56:22.698620,47.88,83.60
2025-04-22T23:56:22.803727,47.89,58.50
2025-04-22T23:56:22.909128,47.27,50.00
2025-04-22T23:56:23.019916,47.25,0.20
2025-04-22T23:56:23.148917,47.22,51.50
2025-04-22T23:56:23.254236,47.14,40.30
2025-04-22T23:56:23.368277,47.45,0.10
2025-04-22T23:56:23.470170,47.28,0.10
2025-04-22T23:56:23.576077,46.34,0.80
2025-04-22T23:56:23.686621,41.97,1.40
2025-04-22T23:56:23.839962,26.84,1.00
2025-04-22T23:56:23.945317,26.97,31.00
2025-04-22T23:56:24.089509,27.06,47.00
2025-04-22T23:56:24.228639,26.17,9.80
2025-04-22T23:56:24.337873,23.91,2.10
2025-04-22T23:56:24.483695,23.55,14.60
2025-04-22T23:56:24.584108,21.94,12.70
2025-04-22T23:56:24.688432,19.77,65.70
2025-04-22T23:56:24.792824,19.22,55.30
2025-04-22T23:56:24.895783,17.86,22.90
2025-04-22T23:56:25.008841,12.72,51.00
2025-04-22T23:56:25.112765,14.38,75.80
2025-04-22T23:56:25.213680,14.45,44.50
2025-04-22T23:56:25.407433,14.25,45.00
2025-04-22T23:56:25.512797,17.58,96.70
2025-04-22T23:56:25.616741,23.31,93.60
2025-04-22T23:56:25.718576,25.47,97.10
2025-04-22T23:56:25.820963,27.08,98.10
2025-04-22T23:56:25.926075,28.69,97.70
2025-04-22T23:56:26.031175,30.20,40.10
2025-04-22T23:56:26.134750,31.02,0.00
2025-04-22T23:56:26.239869,31.02,13.00
2025-04-22T23:56:26.341135,31.23,97.30
2025-04-22T23:56:26.441512,31.28,97.70
2025-04-22T23:56:26.546672,31.47,96.10
2025-04-22T23:56:26.651835,31.56,87.10
2025-04-22T23:56:26.753166,31.56,82.10
2025-04-22T23:56:26.858337,31.56,61.60
2025-04-22T23:56:26.962493,31.56,63.10
2025-04-22T23:56:27.065448,31.56,74.90
2025-04-22T23:56:27.170611,31.56,10.70
2025-04-22T23:56:27.273270,31.53,23.20
2025-04-22T23:56:27.375973,31.20,91.80
2025-04-22T23:56:27.476931,30.89,53.70
2025-04-22T23:56:27.582760,30.81,86.20
2025-04-22T23:56:27.687325,29.66,12.60
2025-04-22T23:56:27.792538,30.81,0.20
2025-04-22T23:56:27.897717,31.12,43.10
2025-04-22T23:56:28.002831,31.11,98.60
2025-04-22T23:56:28.106694,31.17,99.20
2025-04-22T23:56:28.207598,30.34,96.90
2025-04-22T23:56:28.316610,27.19,25.90
2025-04-22T23:56:28.460282,25.66,10.40
2025-04-22T23:56:28.586660,25.50,7.90
2025-04-22T23:56:28.701241,25.12,1.70
2025-04-22T23:56:28.838332,25.14,31.50
2025-04-22T23:56:28.956596,25.47,8.30
2025-04-22T23:56:29.084741,25.52,39.60
2025-04-22T23:56:29.189853,25.88,29.70
2025-04-22T23:56:29.293671,26.14,44.70
2025-04-22T23:56:29.398367,26.59,56.70
2025-04-22T23:56:29.501475,27.08,68.60
2025-04-22T23:56:29.608651,29.52,54.00
2025-04-22T23:56:29.712301,29.86,49.30
2025-04-22T23:56:29.818871,29.97,37.80
2025-04-22T23:56:29.919462,28.89,52.60
2025-04-22T23:56:30.024169,28.12,38.40
2025-04-22T23:56:30.124736,26.91,39.70
2025-04-22T23:56:30.228284,26.89,71.70
2025-04-22T23:56:30.331513,27.67,75.20
2025-04-22T23:56:30.434451,28.62,64.00
2025-04-22T23:56:30.535120,29.28,6.40
2025-04-22T23:56:30.638800,30.56,0.00
2025-04-22T23:56:30.744022,30.56,40.80
2025-04-22T23:56:30.849125,31.50,94.70
2025-04-22T23:56:30.953681,31.72,98.20
2025-04-22T23:56:31.058808,31.88,98.20
2025-04-22T23:56:31.163937,31.98,98.90
2025-04-22T23:56:31.268263,32.94,95.30
2025-04-22T23:56:31.368808,32.94,54.40
2025-04-22T23:56:31.471161,32.94,67.30
2025-04-22T23:56:31.576334,32.94,85.60
2025-04-22T23:56:31.681531,32.94,71.70
2025-04-22T23:56:31.782161,32.94,85.20
2025-04-22T23:56:31.886461,32.94,85.70
2025-04-22T23:56:31.987439,32.94,23.80
2025-04-22T23:56:32.087802,31.30,0.10
2025-04-22T23:56:32.189721,31.30,4.30
2025-04-22T23:56:32.294895,31.30,79.40
2025-04-22T23:56:32.400424,31.30,35.80
2025-04-22T23:56:32.504269,31.39,55.40
2025-04-22T23:56:32.609385,31.39,51.70
2025-04-22T23:56:32.714653,31.41,46.90
2025-04-22T23:56:32.817479,31.77,59.70
2025-04-22T23:56:32.920803,34.06,53.80
2025-04-22T23:56:33.026834,26.98,62.50
2025-04-22T23:56:33.132455,26.52,71.30
2025-04-22T23:56:33.237566,30.14,72.60
2025-04-22T23:56:33.342204,31.17,74.60
2025-04-22T23:56:33.445628,31.28,90.30
2025-04-22T23:56:33.550865,31.39,94.70
2025-04-22T23:56:33.656010,30.81,58.10
2025-04-22T23:56:33.783053,29.64,70.50
2025-04-22T23:56:33.884738,29.17,94.80
2025-04-22T23:56:33.987945,30.19,87.70
2025-04-22T23:56:34.093058,31.58,0.10
2025-04-22T23:56:34.195136,31.58,0.00
2025-04-22T23:56:34.295473,31.58,58.60
2025-04-22T23:56:34.395854,31.05,99.10
2025-04-22T23:56:34.496301,31.70,88.30
2025-04-22T23:56:34.596771,31.14,93.90
2025-04-22T23:56:34.700920,31.02,95.10
2025-04-22T23:56:34.806027,31.81,97.90
2025-04-22T23:56:34.911141,32.73,99.70
2025-04-22T23:56:35.014754,33.58,99.40
2025-04-22T23:56:35.119923,33.58,65.80
2025-04-22T23:56:35.225073,33.58,0.00
2025-04-22T23:56:35.330062,33.58,0.00
2025-04-22T23:56:35.432812,33.48,86.80
2025-04-22T23:56:35.533166,33.48,99.80
2025-04-22T23:56:35.633559,33.64,99.40
2025-04-22T23:56:35.735595,33.64,99.60
2025-04-22T23:56:35.840682,33.64,99.70
2025-04-22T23:56:35.941113,33.64,99.10
2025-04-22T23:56:36.046220,33.64,2.40
2025-04-22T23:56:36.151312,33.64,0.00
2025-04-22T23:56:36.252356,33.64,21.70
2025-04-22T23:56:36.353027,33.66,53.80
2025-04-22T23:56:36.457268,32.64,99.50
2025-04-22T23:56:36.563824,32.66,85.50
2025-04-22T23:56:36.669186,31.91,79.10
2025-04-22T23:56:36.774460,31.47,86.60
2025-04-22T23:56:36.879595,31.17,5.60
2025-04-22T23:56:37.012806,31.19,36.50
2025-04-22T23:56:37.118428,31.25,52.10
2025-04-22T23:56:37.223057,31.12,71.70
2025-04-22T23:56:37.344250,30.95,72.80
2025-04-22T23:56:37.481581,29.25,75.30
2025-04-22T23:56:37.583625,29.09,51.20
2025-04-22T23:56:37.685884,27.89,48.50
2025-04-22T23:56:37.791118,28.91,0.00
2025-04-22T23:56:37.897325,25.86,2.10
2025-04-22T23:56:38.004586,26.44,14.90
2025-04-22T23:56:38.117170,26.70,78.00
2025-04-22T23:56:38.219223,26.94,99.40
2025-04-22T23:56:38.324344,28.05,99.20
2025-04-22T23:56:38.426718,28.56,99.20
2025-04-22T23:56:38.530317,29.89,99.60
2025-04-22T23:56:38.635410,31.48,99.70
2025-04-22T23:56:38.740505,31.88,74.60
2025-04-22T23:56:38.845613,31.67,0.00
2025-04-22T23:56:38.950712,31.67,0.10
2025-04-22T23:56:39.051339,31.67,63.50
2025-04-22T23:56:39.154764,31.64,96.70
2025-04-22T23:56:39.256786,31.73,94.80
2025-04-22T23:56:39.361894,31.61,94.80
2025-04-22T23:56:39.467065,31.69,97.20
2025-04-22T23:56:39.568030,33.33,99.50
2025-04-22T23:56:39.673179,33.58,99.80
2025-04-22T23:56:39.778286,33.64,60.90
2025-04-22T23:56:39.881790,33.64,0.00
2025-04-22T23:56:39.986874,33.64,0.10
2025-04-22T23:56:40.091958,33.64,95.10
2025-04-22T23:56:40.197062,33.67,99.70
2025-04-22T23:56:40.301291,33.73,97.50
2025-04-22T23:56:40.406396,33.77,97.80
2025-04-22T23:56:40.508105,33.77,99.80
2025-04-22T23:56:40.613197,33.77,99.60
2025-04-22T23:56:40.718079,33.77,22.10
2025-04-22T23:56:40.823181,33.77,0.00
2025-04-22T23:56:40.928259,33.77,8.80
2025-04-22T23:56:41.033423,33.73,91.30
2025-04-22T23:56:41.137186,33.78,97.30
2025-04-22T23:56:41.239055,33.80,99.20
2025-04-22T23:56:41.344150,33.80,99.60
2025-04-22T23:56:41.449238,33.80,98.90
2025-04-22T23:56:41.552155,33.80,99.70
2025-04-22T23:56:41.654278,33.80,11.10
2025-04-22T23:56:41.755038,33.80,0.00
2025-04-22T23:56:41.856358,33.80,35.90
2025-04-22T23:56:41.956826,33.80,99.80
2025-04-22T23:56:42.059333,33.80,89.40
2025-04-22T23:56:42.164440,33.81,99.30
2025-04-22T23:56:42.269544,33.81,99.70
2025-04-22T23:56:42.373942,33.81,99.60
2025-04-22T23:56:42.479042,33.81,56.10
2025-04-22T23:56:42.584289,33.80,0.10
2025-04-22T23:56:42.688064,33.72,1.00
2025-04-22T23:56:42.792044,33.72,83.40
2025-04-22T23:56:42.894209,48.11,99.40
2025-04-22T23:56:42.997187,48.06,100.10
2025-04-22T23:56:43.100896,48.09,99.60
2025-04-22T23:56:43.201242,48.09,99.70
2025-04-22T23:56:43.307209,48.09,99.70
2025-04-22T23:56:43.410051,48.09,27.20
2025-04-22T23:56:43.511185,48.09,0.40
2025-04-22T23:56:43.611522,48.09,19.10
2025-04-22T23:56:43.711915,48.09,99.70
2025-04-22T23:56:43.812268,49.12,99.70
2025-04-22T23:56:43.912628,48.27,99.60
2025-04-22T23:56:44.017739,48.27,99.90
2025-04-22T23:56:44.122831,48.27,99.00
2025-04-22T23:56:44.227928,48.27,74.00
2025-04-22T23:56:44.333033,48.16,0.00
2025-04-22T23:56:44.434803,48.16,0.00
2025-04-22T23:56:44.539998,48.16,77.70
2025-04-22T23:56:44.645079,48.22,99.50
2025-04-22T23:56:44.750181,48.31,99.70
2025-04-22T23:56:44.855279,48.31,99.40
2025-04-22T23:56:44.960370,48.31,50.90
2025-04-22T23:56:45.065580,48.30,79.20
2025-04-22T23:56:45.169762,48.05,95.70
2025-04-22T23:56:45.274882,48.05,0.00
2025-04-22T23:56:45.379957,48.05,0.00
2025-04-22T23:56:45.484917,48.05,61.00
2025-04-22T23:56:45.590006,48.05,99.60
2025-04-22T23:56:45.695092,48.11,99.80
2025-04-22T23:56:45.800186,48.11,99.80
2025-04-22T23:56:45.901976,48.11,98.60
2025-04-22T23:56:46.007085,48.11,99.80
2025-04-22T23:56:46.109785,48.11,25.60
2025-04-22T23:56:46.213609,48.11,0.00
2025-04-22T23:56:46.318694,48.11,30.40
2025-04-22T23:56:46.423782,48.11,99.70
2025-04-22T23:56:46.528876,48.11,99.50
2025-04-22T23:56:46.633966,48.11,97.20
2025-04-22T23:56:46.738329,46.45,97.90
2025-04-22T23:56:46.840714,46.45,99.70
2025-04-22T23:56:46.945818,46.42,64.10
2025-04-22T23:56:47.050913,46.42,0.10
2025-04-22T23:56:47.155981,46.42,0.00
2025-04-22T23:56:47.259950,46.39,91.70
2025-04-22T23:56:47.365041,46.39,99.70
2025-04-22T23:56:47.470123,46.41,99.30
2025-04-22T23:56:47.574191,46.41,99.70
2025-04-22T23:56:47.675846,46.41,97.70
2025-04-22T23:56:47.776213,46.41,99.60
2025-04-22T23:56:47.876602,46.41,4.90
2025-04-22T23:56:47.976854,46.41,0.10
2025-04-22T23:56:48.090358,46.39,53.90
2025-04-22T23:56:48.194401,46.39,96.10
2025-04-22T23:56:48.298927,46.41,89.00
2025-04-22T23:56:48.400953,46.42,96.70
2025-04-22T23:56:48.501412,46.41,98.20
2025-04-22T23:56:48.606511,46.41,98.80
2025-04-22T23:56:48.711624,46.41,84.50
2025-04-22T23:56:48.812549,46.41,0.00
2025-04-22T23:56:48.917627,46.41,0.00
2025-04-22T23:56:49.022714,46.41,73.60
2025-04-22T23:56:49.127810,46.41,99.80
